Gene	ESC_CTCF	ESC_esrrb	ESC_mafk	ESC_myc	ESC_nanog	ESC_pou5f1	ESC_sox2	ESC_Sp1	ESC_Sp3
Tmed8	0	0	0	0	0	0	0	0	1
Tmed9	0	1	1	1	0	1	0	1	1
Tmeff1	1	1	0	0	0	0	0	1	1
Tmem100	0	0	1	0	0	1	0	0	0
Tmem101	0	0	1	1	0	1	0	0	1
Tmem102	0	0	0	0	0	0	0	0	0
Tmem104	0	1	0	0	0	0	0	1	1
Tmem106a	0	0	1	0	1	1	1	1	1
Tmem106b	0	1	1	0	0	1	0	1	1
Tmem106c	1	0	1	0	0	1	0	1	1
Tmem107	0	0	0	0	0	0	0	0	1
Tmem108	0	0	0	0	0	1	0	1	1
Tmem109	1	0	0	1	0	0	0	1	1
Tmem11	1	1	1	1	0	1	0	1	1
Tmem110	0	0	0	0	0	0	0	1	1
Tmem114	0	0	0	0	0	0	0	1	1
Tmem115	0	0	1	0	0	1	0	1	1
Tmem119	0	0	0	0	0	0	0	0	0
Tmem120a	0	1	0	1	0	1	0	1	1
Tmem120b	0	1	0	0	0	1	0	1	1
Tmem121	0	0	0	0	0	0	0	1	1
Tmem123	1	0	0	1	0	0	0	1	1
Tmem125	0	0	0	0	0	0	0	0	0
Tmem126a	1	0	0	0	0	0	0	0	1
Tmem126b	0	1	0	0	0	1	0	1	1
Tmem127	1	0	0	0	0	0	0	1	1
Tmem128	0	0	0	0	0	0	0	0	0
Tmem129	0	0	0	0	0	0	0	0	0
Tmem130	0	0	0	0	0	0	0	1	1
Tmem131	0	0	0	0	0	0	0	1	1
Tmem132a	1	0	0	1	0	1	0	1	1
Tmem132b	0	0	0	0	0	0	0	0	1
Tmem134	0	0	0	0	0	0	0	1	1
Tmem135	0	1	0	0	0	0	0	1	1
Tmem136	1	1	0	0	0	1	0	0	1
Tmem138	1	0	1	1	0	0	0	0	1
Tmem139	0	0	0	0	0	0	0	0	0
Tmem140	0	0	0	0	0	0	0	0	0
Tmem141	1	0	1	0	0	0	0	1	1
Tmem143	1	1	1	0	0	1	0	1	1
Tmem144	0	1	1	0	1	1	1	0	1
Tmem147	1	1	0	1	0	1	0	0	1
Tmem14a	1	0	0	0	0	0	0	0	0
Tmem14c	0	1	0	1	0	1	0	1	1
Tmem150a	1	1	0	0	1	1	0	1	1
Tmem150b	0	0	0	0	0	0	0	0	0
Tmem151b	1	0	0	0	0	0	0	0	0
Tmem154	1	0	1	1	0	1	1	1	1
Tmem158	1	0	1	0	0	0	0	1	1
Tmem159	0	0	0	0	0	0	0	1	1
Tmem160	0	0	1	0	0	0	0	1	1
Tmem161a	0	0	1	0	0	1	0	1	1
Tmem161b	0	0	0	0	0	0	0	0	1
Tmem163	0	0	0	0	0	0	0	0	1
Tmem164	0	0	0	0	0	0	0	0	1
Tmem165	0	0	0	0	0	0	0	1	1
Tmem167	0	0	0	0	0	0	0	1	1
Tmem167b	1	0	1	0	0	1	0	1	1
Tmem168	0	0	0	0	0	1	0	1	1
Tmem17	0	0	0	1	0	0	0	0	1
Tmem170	1	0	0	0	0	1	0	1	1
Tmem170b	0	1	0	0	0	1	0	1	1
Tmem173	0	0	0	0	0	0	0	0	0
Tmem175	0	0	1	1	0	1	0	1	1
Tmem176a	0	0	0	0	0	0	0	0	0
Tmem176b	0	0	0	0	0	0	0	0	0
Tmem177	0	0	0	0	0	1	1	0	0
Tmem179	0	0	0	0	0	0	0	0	1
Tmem179b	0	0	0	0	0	0	0	0	0
Tmem18	0	0	1	0	0	0	0	0	1
Tmem181a	0	0	0	1	0	0	0	1	1
Tmem181b-ps	0	0	0	0	0	0	0	0	0
Tmem181c-ps	0	0	0	0	0	0	0	0	0
Tmem183a	0	0	1	0	0	0	0	1	1
Tmem184a	0	0	0	0	0	0	0	0	0
Tmem184b	0	0	1	0	0	1	0	0	1
Tmem184c	0	1	0	0	0	1	0	1	1
Tmem185a	0	0	0	0	0	0	0	0	0
Tmem185b	0	0	0	1	0	1	0	1	1
Tmem186	0	0	1	1	0	0	0	0	0
Tmem189	0	0	0	0	0	1	0	1	1
Tmem19	0	0	0	0	0	1	0	1	1
Tmem190	0	0	0	0	0	0	0	0	0
Tmem191c	1	1	0	0	1	1	0	1	1
Tmem192	0	0	0	1	0	0	0	1	1
Tmem198b	0	0	0	0	0	0	0	0	1
Tmem199	0	0	0	0	0	0	0	0	0
Tmem2	1	0	0	0	0	0	0	1	1
Tmem200b	0	0	0	0	0	0	0	0	1
Tmem201	1	1	1	0	0	1	0	1	1
Tmem203	0	0	0	0	0	0	0	0	1
Tmem204	0	0	0	0	0	0	0	0	0
Tmem205	0	0	0	1	1	0	0	1	0
Tmem206	0	0	0	0	0	1	0	1	1
Tmem208	1	0	0	0	0	1	0	0	0
Tmem209	0	0	0	1	0	1	0	1	1
Tmem214	0	0	0	1	0	1	0	1	1
Tmem216	0	0	0	0	0	0	0	1	1
Tmem218	0	1	1	0	0	0	0	1	1
Tmem219	0	0	0	1	0	1	0	1	1
Tmem220	1	0	0	0	0	1	1	1	1
Tmem222	0	1	1	1	0	1	0	0	1
Tmem223	0	0	0	0	0	0	0	0	0
Tmem225	0	0	0	0	0	0	0	0	0
Tmem229a	1	0	0	0	0	1	0	0	1
Tmem229b	1	0	0	0	0	0	0	1	1
Tmem230	0	0	0	1	0	0	0	1	1
Tmem231	1	1	0	0	0	1	0	1	1
Tmem234	0	0	0	0	0	0	0	1	0
Tmem237	0	0	0	1	0	1	0	1	1
Tmem238	0	0	0	1	0	0	0	0	1
Tmem239	0	0	0	0	0	0	0	0	0
Tmem241	0	1	0	0	0	0	0	0	0
Tmem242	1	1	1	0	0	1	0	1	1
Tmem243	0	0	0	0	0	1	0	1	1
Tmem245	0	0	0	0	0	1	0	1	1
Tmem246	0	0	0	0	0	0	0	0	0
Tmem248	1	0	1	1	0	0	0	0	1
Tmem251	0	0	1	1	0	0	0	0	1
Tmem253	0	0	0	0	0	0	0	0	0
Tmem254a	0	0	0	0	0	0	0	0	0
Tmem254b	0	0	0	0	0	0	0	0	0
Tmem254c	0	0	0	0	0	0	0	0	0
Tmem255a	0	0	0	0	0	0	0	0	0
Tmem256	0	0	1	0	0	0	0	1	1
Tmem258	1	0	0	0	0	1	0	0	1
Tmem259	1	0	1	0	0	1	0	1	1
Tmem260	1	0	0	0	0	1	0	1	1
Tmem261	0	0	1	0	0	1	0	1	1
Tmem262	0	0	0	0	0	0	0	0	0
Tmem263	0	0	1	0	0	0	0	0	1
Tmem265	0	0	0	0	0	0	0	0	0
Tmem267	0	0	0	0	0	0	0	0	0
Tmem268	0	0	0	0	0	0	0	0	0
Tmem28	0	0	0	0	0	0	0	0	0
Tmem29	1	0	1	0	0	0	0	0	1
Tmem30a	0	0	1	1	0	0	0	1	1
Tmem30b	1	0	0	0	0	0	0	1	1
Tmem33	0	0	1	0	0	1	0	1	1
Tmem35b	0	1	0	0	0	1	0	1	1
Tmem37	0	1	1	0	0	1	0	1	1
Tmem38a	0	1	0	1	0	0	0	1	0
Tmem38b	1	0	0	0	0	1	0	1	1
Tmem39a	0	0	0	0	0	1	1	0	1
Tmem39b	0	0	1	1	0	1	0	1	1
Tmem40	0	0	0	0	0	0	0	0	0
Tmem41a	0	0	0	1	0	1	0	1	1
Tmem41b	1	0	1	0	0	1	0	1	1
Tmem42	0	0	1	1	0	0	0	1	1
Tmem43	0	0	0	0	0	0	0	0	0
Tmem44	1	1	0	1	0	0	0	0	1
Tmem45a	0	0	0	0	0	0	0	1	1
Tmem47	0	0	0	0	0	0	0	1	1
Tmem5	0	0	0	0	0	1	0	0	0
Tmem50a	1	0	0	0	0	0	0	1	1
Tmem50b	0	0	0	0	0	0	0	1	1
Tmem51	1	0	0	0	0	0	0	1	1
Tmem54	0	0	1	0	0	1	0	1	1
Tmem55a	0	1	1	1	0	1	0	1	1
Tmem55b	0	0	0	0	0	0	0	0	0
Tmem56	0	0	0	0	0	0	0	1	1
Tmem57	0	0	1	1	0	0	0	1	1
Tmem59	1	0	0	0	0	0	0	1	1
Tmem59l	0	0	0	0	0	0	0	0	0
Tmem60	0	0	0	0	0	0	0	1	0
Tmem62	1	0	0	0	0	0	0	0	0
Tmem63a	0	0	0	0	0	0	0	0	1
Tmem63b	0	0	0	0	0	1	0	1	1
Tmem64	0	0	0	0	0	1	0	1	1
Tmem65	1	0	0	0	0	0	0	0	0
Tmem67	1	0	1	0	0	0	0	0	1
Tmem68	0	0	0	0	0	0	0	1	0
Tmem69	0	0	0	0	0	0	0	0	0
Tmem70	0	1	0	0	0	1	0	1	1
Tmem71	0	0	0	0	0	0	0	0	0
Tmem74	0	0	0	0	0	0	0	1	1
Tmem79	0	0	0	0	0	0	0	0	0
Tmem8	1	1	0	0	0	0	0	1	1
Tmem80	0	0	0	1	0	0	0	1	0
Tmem81	0	0	0	0	0	0	0	0	0
Tmem82	1	1	1	0	0	1	0	1	1
Tmem86a	0	0	0	1	0	1	0	1	1
Tmem86b	0	0	0	0	0	0	0	0	0
Tmem87a	0	1	1	0	0	1	0	1	1
Tmem87b	1	0	1	0	0	0	0	1	1
Tmem88	0	0	0	0	0	0	0	0	0
Tmem8b	0	0	0	0	0	0	0	1	0
Tmem9	0	0	1	1	0	1	0	1	1
Tmem91	0	0	0	0	0	0	0	0	0
Tmem92	0	0	0	0	0	0	0	0	0
Tmem94	0	0	1	0	0	1	0	1	1
Tmem97	0	0	0	1	0	1	0	1	1
Tmem98	0	0	0	0	0	0	0	0	0
Tmem9b	0	0	0	0	0	0	0	0	1
Tmf1	0	1	0	0	0	1	0	0	1
Tmigd3	0	0	0	0	0	0	0	0	0
Tmlhe	0	0	0	0	0	0	0	0	0
Tmod1	0	0	0	0	0	0	0	0	0
Tmod2	1	0	0	0	0	0	0	0	1
Tmod3	0	0	0	0	0	1	0	1	1
Tmpo	1	0	1	1	0	0	0	1	1
Tmppe	1	0	0	0	0	0	0	0	1
Tmprss11d	0	0	0	0	0	0	0	0	0
Tmprss12	0	0	0	1	0	0	0	0	1
Tmprss13	0	0	0	0	0	0	0	0	0
Tmprss5	0	0	0	0	0	0	0	0	0
Tmprss7	0	0	0	0	0	0	0	0	0
Tmsb10	0	1	0	0	0	0	0	1	1
Tmsb15a	0	0	0	0	0	0	0	0	0
Tmsb15b1	0	0	0	0	0	0	0	0	1
Tmsb15b2	0	0	0	0	0	0	0	1	0
Tmsb15l	0	0	0	0	0	0	0	1	0
Tmsb4x	0	0	1	0	1	0	0	0	0
Tmtc1	0	0	0	0	0	0	0	1	1
Tmtc2	0	0	0	0	0	0	0	1	1
Tmtc3	0	0	0	0	0	1	0	0	1
Tmtc4	1	1	1	1	0	1	0	0	1
Tmub1	0	0	0	1	0	0	0	1	1
Tmub2	0	0	0	0	0	1	0	1	1
Tmx1	0	0	0	0	0	1	0	1	1
Tmx2	1	1	1	1	0	1	0	0	1
Tmx3	0	0	0	1	0	1	0	1	1
Tmx4	0	1	0	0	0	1	0	1	1
Tnc	0	0	0	0	0	0	0	0	0
Tnfaip1	0	0	0	0	0	1	0	0	1
Tnfaip2	0	1	0	0	0	0	0	1	1
Tnfaip3	1	0	1	1	0	1	0	1	1
Tnfaip6	0	0	0	0	0	1	0	0	0
Tnfaip8	0	0	0	0	1	1	0	1	1
Tnfaip8l1	0	0	0	0	1	0	0	1	1
Tnfaip8l2	1	0	0	0	0	0	0	0	0
Tnfaip8l3	0	0	0	0	0	0	0	1	1
Tnfrsf10b	0	0	1	1	0	1	0	1	1
Tnfrsf12a	0	0	0	1	0	0	0	1	0
Tnfrsf13c	0	0	0	0	0	0	0	0	0
Tnfrsf14	0	0	0	0	0	0	0	0	0
Tnfrsf18	0	0	0	0	0	0	0	0	0
Tnfrsf19	0	0	0	1	1	0	0	1	1
Tnfrsf1a	0	1	0	0	0	0	0	0	1
Tnfrsf1b	0	0	0	1	0	0	0	1	1
Tnfrsf21	1	0	0	0	0	1	0	1	1
Tnfrsf22	0	0	0	0	0	0	0	1	1
Tnfrsf23	0	0	0	0	0	0	0	1	1
Tnfrsf25	0	0	0	0	0	0	0	0	0
Tnfrsf4	0	0	0	0	0	0	0	0	0
Tnfrsf8	0	0	1	0	0	0	0	0	0
Tnfsf11	0	0	0	0	0	0	0	1	1
Tnfsf12	0	0	0	0	0	0	0	1	0
Tnfsf13	0	0	0	0	0	0	0	0	0
Tnfsf14	0	0	0	0	0	0	0	0	0
Tnfsf9	0	0	0	0	0	1	0	1	1
Tnfsfm13	0	0	0	0	0	0	0	0	1
Tnik	0	0	0	0	0	1	0	1	1
Tnip1	0	0	1	0	0	0	0	0	0
Tnip2	0	0	0	0	0	0	0	0	0
Tnk1	0	0	0	0	0	0	0	1	1
Tnk2	0	0	0	0	0	0	0	1	1
Tnk2os	0	0	0	0	0	0	0	0	0
Tnks	0	0	0	0	0	0	0	1	1
Tnks1bp1	0	0	0	0	0	0	0	0	0
Tnks2	0	0	0	1	0	1	0	0	1
Tnnc1	0	0	0	0	0	0	0	0	0
Tnni1	0	1	0	0	0	0	0	0	0
Tnni2	0	0	0	0	0	0	0	0	0
Tnni3	0	1	0	0	0	0	0	0	0
Tnnt1	0	1	0	0	0	1	0	0	0
Tnnt2	0	0	0	0	0	0	0	0	0
Tnnt3	0	1	0	0	0	0	0	0	0
Tnpo1	0	0	1	1	0	1	0	1	1
Tnpo2	0	0	1	1	0	1	0	1	1
Tnpo3	0	0	0	1	0	0	0	1	1
Tnrc18	0	0	0	0	0	1	1	0	0
Tnrc6a	0	0	1	0	0	1	0	1	1
Tnrc6b	0	1	1	0	0	1	0	1	1
Tnrc6c	0	0	1	0	0	0	0	1	1
Tns1	0	1	0	0	0	0	0	1	1
Tns2	0	1	0	0	0	0	0	0	0
Tns3	1	0	0	1	0	0	0	1	1
Tns4	0	0	0	0	0	0	0	0	0
Tob1	0	0	0	0	0	1	0	1	1
Tob2	0	1	1	0	0	0	0	1	1
Toe1	0	0	0	1	0	1	0	1	0
Tollip	0	0	0	0	0	1	0	1	1
Tom1	0	0	1	1	0	1	0	1	1
Tom1l1	0	0	0	1	0	0	0	1	1
Tom1l2	0	0	1	0	1	0	0	1	1
Tomm20	0	1	1	1	0	0	0	1	1
Tomm22	1	1	1	1	0	1	0	0	1
Tomm34	0	0	0	0	0	0	0	0	0
Tomm40	0	1	0	0	0	0	0	0	0
Tomm40l	1	1	1	0	0	1	0	1	1
Tomm5	1	1	0	1	1	1	0	1	1
Tomm6	0	0	0	0	0	1	0	1	1
Tomm7	0	0	0	0	0	1	0	1	1
Tomm70a	0	1	1	1	0	1	0	1	1
Tomt	0	0	1	0	0	0	0	0	0
Tonsl	1	1	1	0	0	1	0	1	1
Top1	0	0	0	0	0	1	0	1	1
Top1mt	1	0	1	0	0	1	0	1	1
Top2a	0	0	0	1	0	0	0	1	1
Top2b	0	0	1	0	0	1	0	1	1
Top3a	0	0	1	0	1	1	0	1	1
Top3b	1	0	1	0	0	1	0	0	1
Topbp1	0	0	0	0	0	0	0	1	1
Topors	0	0	0	0	0	1	0	1	0
Toporsos	1	0	0	1	0	0	0	1	1
Tor1a	1	0	0	0	0	0	0	1	1
Tor1aip1	1	0	0	0	0	0	0	0	0
Tor1aip2	1	0	1	0	0	1	0	0	1
Tor1b	0	0	0	1	0	1	0	0	1
Tor2a	1	0	1	1	0	1	0	1	1
Tor3a	0	0	0	1	0	0	0	0	0
Tor4a	0	0	0	0	0	0	0	0	1
Tox	1	0	0	0	0	0	0	1	1
Tox2	0	0	0	0	0	0	0	0	0
Tox4	0	0	0	0	0	0	0	0	0
Tpbg	1	0	1	0	0	1	0	1	1
Tpcn1	0	1	0	0	0	0	0	1	1
Tpcn2	1	1	0	0	0	0	0	1	1
Tpd52	0	1	0	0	0	1	1	1	1
Tpd52l1	1	0	1	1	0	1	0	1	1
Tpd52l2	1	1	1	0	0	1	0	1	1
Tpgs1	1	0	1	0	0	0	0	1	1
Tpgs2	0	0	0	0	0	1	0	0	0
Tpi1	0	1	0	0	0	1	0	1	1
Tpk1	0	0	0	1	0	1	0	1	1
Tpm1	1	0	1	0	0	1	0	1	1
Tpm2	0	0	1	0	0	0	0	1	1
Tpm3	0	1	0	0	0	0	0	1	1
Tpm4	1	0	1	0	0	0	0	1	1
Tpmt	1	0	0	0	0	1	0	0	0
Tpp1	0	0	1	0	0	1	0	1	1
Tpp2	0	0	1	1	0	1	0	1	1
Tppp	0	0	0	1	0	1	0	1	1
Tppp3	1	1	1	0	0	1	0	1	1
Tpr	0	0	1	1	0	0	0	0	0
Tpra1	0	0	0	0	0	0	0	0	1
Tprgl	0	0	1	1	0	0	0	1	1
Tprkb	1	0	0	0	1	1	0	1	1
Tprn	0	1	1	1	0	0	0	1	1
Tpst1	1	0	0	0	0	1	0	1	1
Tpst2	0	0	0	0	0	0	0	1	1
Tpt1	0	0	0	1	0	0	0	1	1
Tpx2	0	0	0	1	0	1	0	0	1
Tra2a	0	0	0	1	0	1	0	1	1
Tra2b	0	0	0	1	0	0	0	1	1
Trabd	0	0	0	0	0	0	0	0	1
Trabd2b	1	0	0	0	0	0	0	0	1
Tradd	0	0	0	0	0	0	0	1	0
Traf2	0	0	0	0	0	1	0	0	1
Traf3	1	0	1	0	0	0	0	0	0
Traf3ip1	0	0	0	0	0	1	0	1	1
Traf3ip2	0	0	0	0	0	1	0	0	1
Traf3ip3	0	0	0	0	0	0	0	0	0
Traf4	0	0	0	1	0	0	0	1	1
Traf5	1	0	1	0	0	0	0	1	1
Traf6	1	0	0	0	0	0	0	1	1
Traf7	0	0	1	0	0	0	0	0	0
Trafd1	0	0	0	0	0	0	0	1	1
Traip	0	0	0	1	0	1	0	1	1
Trak1	0	0	0	0	0	0	0	0	0
Trak2	0	1	0	0	0	1	0	0	0
Tram1	1	0	1	0	0	1	0	0	1
Tram1l1	0	0	0	0	0	1	0	0	0
Tram2	1	1	0	0	0	1	0	1	1
Trank1	0	0	0	0	0	0	0	0	1
Trap1	0	0	1	1	0	1	0	0	1
Trap1a	0	0	0	0	0	1	0	0	0
Trappc1	0	0	1	0	0	1	1	0	0
Trappc10	0	1	0	1	0	1	0	1	1
Trappc11	0	0	0	0	0	0	0	0	0
Trappc12	0	0	0	0	0	0	0	0	0
Trappc13	0	0	1	0	0	1	0	0	1
Trappc2	0	0	0	0	0	0	0	0	0
Trappc2l	0	1	0	0	0	0	0	0	1
Trappc3	1	0	1	0	0	1	1	1	0
Trappc4	0	0	0	1	0	1	0	1	1
Trappc5	1	0	1	0	0	1	0	1	1
Trappc6a	0	0	0	0	0	0	1	1	0
Trappc6b	0	0	0	0	0	0	0	1	1
Trappc8	0	0	0	0	0	1	0	1	1
Trappc9	0	0	1	0	0	1	0	1	1
Trdmt1	0	0	0	0	0	1	0	1	1
Trem1	0	0	0	0	0	0	0	0	0
Trem3	0	0	0	0	0	0	0	0	0
Treml1	0	1	0	0	0	0	0	0	0
Treml2	0	0	0	0	0	0	0	0	0
Treml4	0	0	0	0	0	0	0	0	0
Trerf1	0	1	1	0	0	1	0	1	1
Trex1	1	1	1	0	0	1	0	0	1
Trf	0	1	0	0	0	0	0	0	0
Trh	0	0	0	0	0	0	0	0	0
Trhr2	0	0	0	0	0	0	0	0	0
Triap1	0	1	0	0	0	1	0	0	0
Trib1	1	1	0	1	0	1	0	1	1
Trib2	1	0	0	0	0	0	0	1	1
Trib3	1	0	1	1	0	1	0	1	1
Trim10	0	0	0	0	0	0	0	0	0
Trim11	0	0	0	0	0	0	0	0	0
Trim12c	0	0	1	0	0	1	0	0	0
Trim13	0	0	0	0	0	1	0	1	1
Trim14	1	1	0	1	0	1	0	1	1
Trim15	0	1	0	0	0	0	0	0	0
Trim16	0	1	0	0	0	1	0	0	0
Trim2	0	1	1	0	0	1	0	1	1
Trim21	0	0	0	0	0	0	0	1	0
Trim23	1	0	0	0	0	0	0	1	0
Trim24	0	0	0	0	0	0	0	1	1
Trim25	0	0	0	1	0	0	0	1	1
Trim26	1	0	0	0	0	0	0	1	1
Trim27	0	0	0	1	0	1	0	1	1
Trim28	1	0	0	1	0	0	1	1	1
Trim3	0	0	0	0	0	0	0	1	1
Trim30a	0	0	0	0	0	0	0	0	0
Trim32	0	0	1	0	0	0	0	1	1
Trim33	0	0	0	0	0	1	0	1	1
Trim34a	1	0	0	0	0	1	1	0	0
Trim34b	0	0	0	0	0	0	0	0	0
Trim35	1	0	0	1	0	0	1	0	0
Trim36	0	0	1	0	0	1	1	1	1
Trim37	0	0	1	1	0	1	0	1	1
Trim39	0	0	0	1	0	1	0	1	1
Trim41	0	0	0	0	0	1	0	1	1
Trim43a	0	0	0	0	0	0	0	0	0
Trim43b	0	0	0	0	0	0	0	0	0
Trim44	0	0	0	1	0	0	0	1	1
Trim45	0	0	0	0	0	0	0	1	1
Trim46	0	0	0	0	0	0	0	1	1
Trim47	0	0	0	0	0	0	0	0	1
Trim5	0	0	0	0	0	1	0	0	0
Trim54	0	0	1	0	0	1	0	0	0
Trim56	0	1	0	0	0	1	0	1	1
Trim58	0	0	0	0	0	0	0	0	0
Trim59	0	0	0	1	0	1	0	1	1
Trim6	1	1	1	0	1	1	0	1	1
Trim62	0	1	0	0	0	0	0	1	1
Trim63	0	0	0	0	0	0	0	1	1
Trim65	0	0	0	0	0	0	0	0	1
Trim68	0	0	0	0	0	0	0	0	1
Trim7	1	1	0	1	0	1	0	1	1
Trim71	0	0	1	1	0	1	0	0	1
Trim72	0	1	0	0	0	1	1	0	1
Trim8	1	0	0	0	0	0	0	0	1
Triml1	0	0	0	0	0	0	0	0	0
Triml2	0	0	0	0	0	0	0	0	0
Trio	1	0	0	0	0	1	0	0	1
Triobp	0	0	1	0	0	1	0	1	1
Trip10	0	0	0	0	0	0	0	1	1
Trip11	0	0	1	1	0	1	0	0	1
Trip12	0	0	0	0	0	0	0	0	0
Trip13	0	1	0	1	0	0	0	1	0
Trip4	1	0	1	1	0	1	0	0	1
Trip6	1	1	0	1	0	0	0	1	1
Triqk	0	0	0	0	0	0	0	1	1
Trit1	0	0	0	1	0	0	0	0	1
Trmo	0	1	1	1	0	1	0	0	1
Trmt1	1	0	1	1	0	0	0	1	1
Trmt10a	0	0	0	0	0	0	0	0	0
Trmt10b	0	0	0	0	0	0	0	1	1
Trmt10c	0	1	0	1	0	1	0	0	1
Trmt11	0	0	0	1	0	1	0	1	1
Trmt112	0	0	0	0	0	0	0	0	0
Trmt12	0	1	1	0	0	1	0	0	1
Trmt13	0	0	0	0	0	0	0	0	0
Trmt1l	0	0	1	1	0	0	0	0	1
Trmt2a	0	0	0	0	0	1	0	0	0
Trmt2b	0	0	0	0	0	0	0	0	0
Trmt44	0	0	1	0	1	1	1	0	1
Trmt5	0	0	0	1	0	1	0	0	0
Trmt6	1	0	0	0	0	0	0	0	0
Trmt61a	0	0	1	1	0	0	0	0	1
Trmt61b	0	0	1	1	0	1	0	0	1
Trmu	1	0	0	0	0	1	0	1	1
Trnau1ap	0	0	0	0	0	0	0	1	1
Trnt1	0	1	0	1	0	1	0	1	1
Tro	0	0	0	0	0	0	0	0	0
Troap	1	0	0	1	1	1	1	1	1
Trove2	0	0	0	0	0	0	0	0	0
Trp53	0	0	0	1	0	0	1	0	1
Trp53bp1	0	0	1	1	1	1	1	1	1
Trp53bp2	0	1	0	1	0	1	0	1	1
Trp53cor1	0	0	0	1	0	0	0	0	0
Trp53i11	1	0	0	0	0	0	0	0	1
Trp53i13	0	0	0	0	0	0	0	0	0
Trp53inp1	0	0	0	1	0	0	0	1	1
Trp53inp2	0	1	0	0	0	1	0	1	1
Trp53rka	0	1	0	1	1	1	1	0	1
Trp53rkb	0	1	0	1	0	1	0	0	1
Trp73	0	0	0	0	0	1	1	0	1
Trpc1	0	0	0	0	0	0	0	1	1
Trpc3	0	1	0	0	0	0	0	0	1
Trpc4ap	1	0	1	1	0	0	0	1	1
Trpc5	0	0	0	0	0	0	0	0	0
Trpc6	0	0	0	0	0	0	0	0	1
Trpm1	0	0	0	0	1	1	0	0	0
Trpm4	0	0	0	1	0	0	0	1	1
Trpm7	1	1	0	1	0	1	0	1	1
Trps1	0	1	0	0	0	1	0	0	1
Trpt1	0	0	0	0	0	0	0	0	0
Trpv2	1	0	0	0	0	0	0	0	0
Trpv4	0	0	0	0	0	0	0	0	1
Trrap	1	0	0	0	0	0	0	0	0
Trub1	0	0	1	1	0	0	0	0	0
Trub2	0	0	1	1	0	1	0	0	0
Tsacc	0	0	0	0	0	0	0	0	0
Tsc1	0	0	0	1	0	1	0	1	1
Tsc2	0	0	1	0	0	0	0	0	1
Tsc22d1	1	1	1	1	0	1	1	1	1
Tsc22d2	0	0	0	1	0	1	0	1	1
Tsc22d3	0	0	0	0	0	0	0	0	0
Tsc22d4	0	0	0	0	0	0	0	0	0
Tsen15	0	0	1	1	0	1	0	1	1
Tsen2	0	0	1	0	0	0	0	1	1
Tsen34	0	0	0	0	0	0	0	0	0
Tsen54	0	0	0	1	0	1	0	1	0
Tsfm	0	0	1	0	0	1	0	1	1
Tsg101	1	0	0	1	0	1	0	0	1
Tsga10	0	0	1	0	0	1	0	1	1
Tshb	0	0	0	0	0	0	0	0	0
Tshz1	0	0	0	0	0	0	0	0	0
Tshz3	0	0	0	0	0	0	0	1	1
Tsix	0	0	0	0	0	0	0	0	0
Tsku	0	0	1	1	0	1	0	1	1
Tsn	0	0	1	1	0	1	0	1	1
Tsnax	0	1	0	1	0	1	0	0	1
Tspan1	0	0	0	0	0	0	0	0	0
Tspan11	0	0	0	0	0	0	0	0	0
Tspan12	1	1	0	0	0	0	0	0	1
Tspan13	1	0	0	1	0	1	0	1	1
Tspan14	0	0	1	1	0	1	0	1	1
Tspan15	0	0	0	0	0	0	0	1	1
Tspan17	0	0	0	0	0	1	0	1	1
Tspan18	0	0	0	0	0	0	0	1	1
Tspan2	0	0	0	0	0	0	0	1	1
Tspan3	0	0	0	1	0	0	0	1	1
Tspan31	0	0	0	0	0	0	0	0	0
Tspan32	0	0	0	0	0	0	0	0	0
Tspan33	0	0	0	0	0	0	0	1	1
Tspan4	0	0	1	1	0	0	0	1	1
Tspan5	0	0	0	0	0	0	0	0	1
Tspan6	0	0	0	0	0	0	0	0	0
Tspan7	0	0	0	0	0	0	0	0	0
Tspan8	0	0	0	0	0	0	0	0	0
Tspan9	0	0	1	0	0	1	0	1	1
Tspo	0	1	0	0	0	1	0	1	1
Tspoap1	0	0	0	0	0	0	0	0	0
Tspyl1	0	0	0	1	0	1	0	1	1
Tspyl2	0	0	0	0	0	0	0	1	1
Tspyl3	0	0	0	1	0	0	0	1	1
Tspyl4	0	0	1	0	0	1	0	1	1
Tspyl5	0	0	1	0	0	0	0	0	1
Tsr1	0	0	1	1	0	0	0	0	0
Tsr2	0	0	1	1	0	0	0	0	0
Tsr3	0	0	0	0	0	0	0	0	1
Tssc1	1	0	0	0	0	1	0	1	1
Tssc4	0	0	0	0	0	0	0	0	0
Tssk3	0	0	0	0	0	1	0	0	0
Tssk4	0	0	0	0	0	0	0	0	0
Tssk6	1	0	1	0	0	1	0	0	1
Tst	0	0	1	1	0	1	0	0	1
Tsta3	0	0	0	1	0	1	0	1	1
Tstd1	0	0	0	0	0	1	0	0	0
Tstd2	0	0	0	1	0	1	0	1	0
Tstd3	1	0	1	0	0	0	0	0	0
Tsx	0	0	0	0	0	0	0	0	0
Ttbk2	0	0	0	0	0	0	0	1	1
Ttc1	0	0	1	0	0	1	0	0	1
Ttc12	1	0	0	0	0	1	0	1	1
Ttc13	0	0	0	0	0	0	0	1	0
Ttc14	1	1	1	0	0	1	0	1	1
Ttc17	0	0	0	1	0	0	0	1	0
Ttc19	0	1	0	0	0	1	0	0	0
Ttc21b	1	0	1	1	0	0	0	1	1
Ttc23	0	0	0	0	0	0	0	0	0
