Gene	Flk_Sp1WT	HE1_Sp1WT	HE2_Sp1WT	HP_Sp1WT
Morf4l1-ps1	0	0	0	0
Morf4l1b	0	0	0	0
Morf4l2	1	1	1	1
Morn1	0	0	0	0
Morn2	1	1	1	1
Morn3	0	0	0	0
Morn4	1	1	1	1
Mospd1	1	1	1	1
Mospd2	1	1	1	1
Mospd3	1	1	1	1
Mov10	1	1	1	1
Mov10l1	0	0	0	0
Moxd1	1	1	1	1
Mpc1	1	1	1	1
Mpc2	0	0	0	0
Mpdu1	1	1	1	1
Mpdz	1	1	1	1
Mpeg1	0	0	0	0
Mpg	1	1	1	1
Mphosph10	1	0	0	1
Mphosph6	1	1	1	1
Mphosph8	1	1	1	1
Mphosph9	0	0	0	0
Mpi	1	0	0	0
Mpl	0	0	0	0
Mplkip	1	1	1	1
Mpnd	0	0	0	0
Mpo	0	0	1	1
Mpp1	1	1	1	1
Mpp2	1	1	1	1
Mpp3	1	1	1	1
Mpp5	1	1	1	1
Mpp6	1	1	1	1
Mpp7	1	1	1	1
Mppe1	1	1	1	1
Mpped2	1	1	1	1
Mprip	1	1	1	1
Mpst	1	1	1	1
Mpv17	1	1	1	1
Mpv17l	1	1	1	0
Mpv17l2	1	1	1	1
Mpzl1	1	1	1	1
Mpzl2	1	1	0	0
Mpzl3	1	1	1	0
Mr1	1	0	1	0
Mras	1	1	1	1
Mrc1	0	0	0	0
Mrc2	1	1	1	1
Mre11a	1	1	1	1
Mreg	1	1	1	1
Mrfap1	1	1	1	1
Mrgbp	1	1	1	1
Mrgpre	1	1	1	1
Mri1	1	1	1	1
Mrm1	1	1	1	1
Mrm2	0	0	0	0
Mrm3	0	0	0	0
Mrnip	1	1	1	1
Mroh1	1	1	1	1
Mrpl1	1	1	1	1
Mrpl10	1	1	1	1
Mrpl11	1	1	1	1
Mrpl12	1	1	1	1
Mrpl13	1	0	0	0
Mrpl14	0	1	0	0
Mrpl15	1	1	1	1
Mrpl16	1	0	1	1
Mrpl17	1	1	1	1
Mrpl18	0	0	0	0
Mrpl19	1	1	1	1
Mrpl2	1	1	1	1
Mrpl20	1	1	1	1
Mrpl21	1	0	0	1
Mrpl22	1	1	1	1
Mrpl23	1	1	1	1
Mrpl24	1	1	1	1
Mrpl27	1	1	1	1
Mrpl28	1	1	1	1
Mrpl3	1	1	1	1
Mrpl30	0	0	0	0
Mrpl32	0	0	0	0
Mrpl33	1	1	1	1
Mrpl34	0	1	1	0
Mrpl35	1	0	0	1
Mrpl36	1	1	1	1
Mrpl37	1	1	1	1
Mrpl38	1	1	1	1
Mrpl39	1	1	1	1
Mrpl4	1	1	1	1
Mrpl40	0	0	1	0
Mrpl41	1	1	1	1
Mrpl42	1	1	1	1
Mrpl43	1	1	1	1
Mrpl44	1	1	1	1
Mrpl45	1	1	1	1
Mrpl46	0	1	1	1
Mrpl47	0	0	0	0
Mrpl48	1	1	1	1
Mrpl49	0	0	0	0
Mrpl50	0	1	0	0
Mrpl51	1	1	1	1
Mrpl52	1	1	1	1
Mrpl53	1	0	0	0
Mrpl54	1	1	1	1
Mrpl55	0	1	1	0
Mrpl57	1	1	1	1
Mrpl58	1	1	1	1
Mrpl9	1	1	1	1
Mrps10	1	1	1	1
Mrps11	1	0	0	0
Mrps12	0	0	0	0
Mrps14	1	1	1	1
Mrps15	1	1	1	1
Mrps16	1	1	1	1
Mrps17	1	1	1	1
Mrps18a	1	0	1	1
Mrps18b	1	1	1	1
Mrps18c	0	0	0	0
Mrps2	1	1	1	1
Mrps21	0	0	0	0
Mrps22	1	1	1	1
Mrps23	1	1	1	1
Mrps24	1	1	1	1
Mrps25	1	1	1	1
Mrps26	0	0	0	1
Mrps27	0	0	0	0
Mrps28	1	1	1	1
Mrps30	1	1	1	1
Mrps31	1	1	1	1
Mrps33	1	1	1	1
Mrps34	0	0	0	1
Mrps35	1	1	1	1
Mrps36	1	1	1	1
Mrps5	1	1	1	1
Mrps6	0	0	0	1
Mrps7	0	0	1	1
Mrps9	1	1	1	1
Mrrf	0	0	0	0
Mrs2	1	1	1	1
Mrto4	1	1	1	0
Mrvi1	0	0	0	0
Ms4a4d	1	0	0	0
Ms4a6b	0	0	0	0
Ms4a6d	0	0	0	0
Ms4a7	0	0	0	0
Msantd1	1	1	0	0
Msantd2	1	1	1	1
Msantd3	1	1	1	1
Msantd4	0	0	0	0
Msc	1	1	1	1
Msgn1	0	0	0	0
Msh2	1	1	1	1
Msh3	0	0	0	0
Msh5	1	1	1	1
Msh6	1	1	1	1
Msi1	1	0	0	0
Msi2	0	1	0	0
Msl1	1	1	1	1
Msl2	1	1	1	1
Msl3	1	1	1	1
Msl3l2	1	1	1	1
Msln	0	0	0	0
Msmo1	1	1	1	1
Msn	1	1	1	1
Msra	1	1	1	1
Msrb1	1	1	1	1
Msrb2	1	1	1	1
Msrb3	1	1	1	1
Mss51	0	0	0	0
Mst1	0	0	0	0
Msto1	1	1	1	1
Msx1	1	1	1	1
Msx1os	0	0	0	0
Msx2	1	1	1	1
Mt1	1	1	1	1
Mt2	1	1	1	1
Mt3	1	1	1	1
Mt4	0	0	0	0
Mta1	1	1	0	1
Mta2	1	1	1	1
Mta3	1	1	1	1
Mtap	1	1	1	1
Mtbp	0	0	1	1
Mtch1	1	1	1	1
Mtch2	1	1	1	1
Mtcl1	1	1	1	1
Mtcp1	0	0	0	1
Mtdh	1	1	1	1
Mterf1a	1	1	1	1
Mterf1b	1	1	1	1
Mterf2	1	1	1	1
Mterf3	1	1	1	1
Mterf4	1	1	1	1
Mtf1	1	1	1	1
Mtf2	1	1	1	1
Mtfmt	1	1	1	1
Mtfp1	1	1	1	1
Mtfr1	1	1	1	1
Mtfr1l	1	1	1	1
Mtfr2	1	1	1	1
Mtg1	1	1	1	1
Mtg2	1	1	1	1
Mthfd1	1	1	1	1
Mthfd1l	1	1	1	1
Mthfd2	1	1	1	1
Mthfd2l	1	1	1	1
Mthfr	1	1	1	1
Mthfs	1	1	1	1
Mthfsd	1	1	1	1
Mthfsl	1	1	1	1
Mtif2	1	1	1	1
Mtif3	1	0	1	1
Mtm1	1	1	1	1
Mtmr1	1	1	1	1
Mtmr10	1	1	1	1
Mtmr11	0	0	0	0
Mtmr12	1	1	1	1
Mtmr14	1	1	1	1
Mtmr2	1	1	1	1
Mtmr3	1	1	1	1
Mtmr4	1	1	1	1
Mtmr6	1	1	1	1
Mtmr7	1	1	1	1
Mtmr9	1	1	1	1
Mto1	1	1	1	1
Mtor	1	1	1	1
Mtpap	1	0	1	1
Mtpn	1	1	1	1
Mtr	1	1	1	1
Mtrf1	1	0	0	1
Mtrf1l	1	1	1	1
Mtrr	1	1	1	1
Mtss1	1	1	1	1
Mtss1l	0	0	0	0
Mttp	0	0	0	0
Mturn	1	1	1	1
Mtus1	1	1	1	1
Mtus2	1	1	1	1
Mtx1	1	1	1	1
Mtx2	1	1	1	1
Mtx3	1	1	1	1
Muc1	1	0	1	0
Muc13	0	0	0	0
Muc15	0	0	0	0
Mul1	1	1	1	1
Mum1	1	1	1	1
Mum1l1	1	1	1	1
Mup6	0	0	0	0
Murc	0	0	0	0
Mus81	1	1	1	1
Mustn1	0	0	0	0
Mut	1	1	1	1
Mutyh	0	0	1	0
Mvb12a	1	1	1	1
Mvb12b	1	0	1	1
Mvd	1	1	1	1
Mvk	0	0	0	0
Mvp	0	0	0	0
Mx2	1	1	1	1
Mxd1	1	1	1	1
Mxd3	1	1	1	1
Mxd4	0	0	0	0
Mxi1	1	1	1	1
Mxra7	1	1	1	0
Mxra8	1	1	1	1
Myadm	1	1	1	1
Myb	1	1	1	1
Mybbp1a	0	0	0	0
Mybl1	1	1	1	1
Mybl2	1	1	1	1
Mybpc2	0	0	0	0
Mybpc3	0	0	0	0
Myc	1	1	1	1
Mycbp	1	1	1	1
Mycbp2	1	1	1	1
Mycl	1	1	1	1
Mycn	1	1	1	1
Myct1	0	1	1	1
Myd88	0	0	0	1
Mydgf	1	1	1	1
Myef2	1	1	1	1
Myg1	1	1	1	1
Myh10	1	1	1	1
Myh11	1	0	0	0
Myh13	0	0	0	0
Myh14	1	1	1	1
Myh3	0	0	0	0
Myh6	0	0	0	0
Myh7	0	0	1	0
Myh9	1	1	1	1
Myl12a	1	1	1	1
Myl12b	1	1	1	1
Myl3	0	0	0	0
Myl4	0	0	0	0
Myl6	1	1	1	1
Myl6b	0	1	0	0
Myl7	0	0	0	0
Myl9	1	0	0	0
Mylip	1	1	1	1
Mylk	0	0	0	0
Mylk3	1	1	1	1
Mylpf	0	1	0	0
Mynn	0	0	0	0
Myo10	1	1	1	1
Myo18a	1	1	1	1
Myo19	0	0	0	0
Myo1b	1	1	1	1
Myo1c	0	0	0	0
Myo1d	1	1	1	1
Myo1e	1	1	1	1
Myo1f	0	0	0	1
Myo1g	0	0	0	0
Myo3a	1	1	1	1
Myo3b	0	0	0	0
Myo5a	1	1	1	1
Myo5c	1	1	1	1
Myo6	1	1	1	1
Myo7a	1	1	1	1
Myo9a	1	1	1	1
Myo9b	1	1	0	0
Myof	1	1	0	0
Myom1	0	0	0	0
Myom2	0	0	0	0
Mypn	0	0	0	0
Mypop	1	1	1	1
Myrf	1	1	1	1
Mysm1	1	1	1	1
Myzap	1	1	1	1
Mzf1	1	1	1	1
Mzt1	1	1	0	1
Mzt2	1	1	1	1
N4bp1	1	1	1	1
N4bp2	1	1	1	1
N4bp2l1	1	1	1	1
N4bp2l2	1	1	1	1
N4bp3	0	0	0	0
N6amt1	1	1	1	1
Naa10	1	1	1	1
Naa11	0	0	0	0
Naa15	1	1	1	1
Naa16	1	1	1	1
Naa20	1	1	1	1
Naa25	1	1	1	1
Naa30	1	1	1	1
Naa35	0	1	1	1
Naa38	1	1	1	1
Naa40	1	1	1	1
Naa50	1	1	1	1
Naa60	1	1	1	1
Naaa	1	1	1	1
Naalad2	0	1	1	0
Naaladl1	1	0	0	0
Nab1	1	0	1	0
Nab2	1	0	0	0
Nabp1	1	1	1	1
Nabp2	1	1	1	1
Naca	1	1	1	1
Nacad	0	0	0	0
Nacc1	1	1	1	1
Nacc2	1	0	1	0
Nadk	1	1	1	1
Nadk2	1	1	1	1
Nadsyn1	1	1	1	1
Nae1	1	1	1	1
Naf1	1	1	1	1
Naga	1	1	1	1
Nagk	0	0	0	0
Naglu	1	1	1	1
Nagpa	1	1	1	1
Naif1	0	0	0	0
Naip2	0	0	0	0
Naip5	0	1	1	1
Naip6	0	0	0	0
Nampt	1	1	1	1
Nanog	0	0	0	0
Nanos1	1	1	1	1
Nanos3	0	0	0	0
Nanp	1	1	1	1
Nans	1	1	1	1
Nap1l1	1	1	1	1
Nap1l2	1	1	1	1
Nap1l3	1	1	1	1
Nap1l4	1	1	1	1
Napa	1	1	1	1
Napb	1	1	1	1
Napepld	1	1	1	1
Napg	1	1	1	1
Naprt	1	1	0	1
Napsa	0	0	0	0
Narf	1	1	1	1
Narfl	1	1	1	1
Nars	1	1	1	1
Nars2	1	1	1	1
Nasp	1	1	1	1
Nat1	0	0	0	0
Nat10	1	1	1	1
Nat14	1	1	1	0
Nat2	1	1	1	0
Nat6	1	1	1	1
Nat8f1	0	0	0	0
Nat8f4	1	0	0	0
Nat9	0	0	0	1
Natd1	1	1	1	1
Nav1	1	0	1	0
Nav2	1	1	1	1
Nav3	0	0	0	0
Naxd	1	1	1	1
Nbas	1	1	1	1
Nbea	1	1	1	1
Nbeal1	1	1	1	1
Nbeal2	1	1	1	1
Nbl1	0	0	0	0
Nbn	1	1	1	1
Nbr1	1	1	1	1
Ncald	1	1	1	1
Ncam1	1	1	1	1
Ncan	0	0	0	0
Ncapd2	0	0	0	0
Ncapd3	1	1	1	1
Ncapg	1	1	0	0
Ncapg2	1	1	1	1
Ncaph	1	1	1	1
Ncaph2	1	1	1	1
Ncbp1	1	1	1	1
Ncbp2	0	0	0	0
Ncbp3	1	1	1	1
Ncdn	1	0	0	0
Nceh1	0	0	0	0
Ncf1	0	0	0	0
Ncf2	1	1	1	0
Ncf4	0	0	0	0
Nck1	1	1	1	1
Nck2	1	1	1	1
Nckap1	1	1	1	1
Nckap1l	0	0	0	1
Nckap5	1	0	1	0
Nckap5l	1	1	1	1
Nckipsd	1	1	1	1
Ncl	1	1	1	1
Ncln	1	1	1	1
Ncoa1	1	1	1	1
Ncoa2	1	1	1	1
Ncoa3	1	1	1	1
Ncoa4	1	1	1	1
Ncoa5	1	1	1	1
Ncoa6	0	0	0	0
Ncoa7	1	1	1	1
Ncor1	1	1	1	1
Ncor2	0	1	1	1
Ncs1	1	0	1	1
Ncstn	1	1	1	1
Ndc1	1	1	1	1
Ndc80	1	1	1	1
Nde1	1	1	1	1
Ndel1	1	1	1	1
Ndfip1	1	1	1	1
Ndfip2	1	1	1	1
Ndn	1	1	1	1
Ndnf	1	1	1	1
Ndor1	0	0	0	1
Ndrg1	1	1	1	1
Ndrg2	1	1	1	1
Ndrg3	1	1	1	1
Ndrg4	1	1	1	1
Ndst1	0	0	0	0
Ndst2	1	1	1	1
Ndufa1	0	1	0	0
Ndufa10	1	1	1	1
Ndufa11	0	0	0	0
Ndufa12	1	1	1	1
Ndufa13	1	1	0	0
Ndufa2	1	1	0	1
Ndufa3	1	1	1	1
Ndufa4	1	1	1	1
Ndufa4l2	0	0	0	0
Ndufa5	1	1	1	1
Ndufa6	0	0	0	0
Ndufa7	1	1	1	1
Ndufa8	1	1	1	1
Ndufa9	0	0	1	0
Ndufab1	1	1	1	1
Ndufaf1	1	0	1	1
Ndufaf2	1	1	1	1
Ndufaf3	1	1	1	1
Ndufaf4	1	1	1	1
Ndufaf5	1	1	1	0
Ndufaf6	1	1	1	1
Ndufaf7	0	0	0	1
Ndufaf8	1	1	1	1
Ndufb10	1	1	1	1
Ndufb11	1	0	0	0
Ndufb2	1	1	1	1
Ndufb3	1	0	0	0
Ndufb4	1	1	1	1
Ndufb5	0	0	0	0
Ndufb6	1	1	1	1
Ndufb7	1	1	1	1
Ndufb8	1	1	1	1
Ndufb9	1	1	1	0
Ndufc1	1	1	1	1
Ndufc2	1	1	1	1
Ndufs1	0	0	0	1
Ndufs2	1	1	1	1
Ndufs3	1	1	1	1
Ndufs4	1	1	1	1
Ndufs5	1	1	1	1
Ndufs6	1	1	1	1
Ndufs7	0	0	0	0
Ndufs8	0	0	0	0
Ndufv1	1	1	1	1
Ndufv2	1	1	1	1
Ndufv3	1	1	1	1
Neat1	0	0	0	0
Neb	0	0	0	0
Necab2	1	1	1	1
Necab3	1	0	1	1
Necap1	1	1	1	1
Necap2	1	1	1	1
Nectin1	1	1	1	1
Nectin2	1	1	1	1
Nectin3	1	1	1	1
Nectin4	0	0	0	0
Nedd1	1	1	1	1
Nedd4	1	1	1	1
Nedd4l	1	1	1	1
Nedd8	0	0	0	0
Nedd9	1	1	1	1
Nefh	0	0	1	0
Nefl	1	1	1	1
Nefm	1	1	1	1
Neil1	1	1	1	1
Neil2	1	0	0	0
Neil3	1	1	1	1
Nek1	1	1	1	1
Nek2	1	1	1	1
Nek3	1	1	1	1
Nek4	1	1	1	1
Nek6	1	1	0	0
Nek7	1	1	1	1
Nek8	1	1	1	0
Nek9	1	1	1	1
Nelfa	1	1	1	1
Nelfb	1	1	1	1
Nelfcd	1	1	1	1
Nelfe	1	1	0	1
Nell2	1	1	1	1
Nemf	0	0	0	0
Nemp1	1	1	1	1
Nemp2	1	1	1	1
Nenf	1	1	1	1
Neo1	1	1	1	1
Nepro	1	1	1	1
Nes	1	0	1	1
Nespas	1	1	1	1
Net1	1	1	1	1
Neto2	0	0	0	0
Neu1	1	1	1	1
Neu3	1	1	1	1
Neurl1a	1	0	1	1
Neurl2	1	1	0	0
Neurl3	0	1	1	1
Neurl4	0	1	0	0
Neurod1	1	1	0	0
Nexn	1	1	1	1
Nf1	1	1	1	1
Nf2	1	1	1	1
Nfam1	1	1	0	0
Nfasc	0	1	0	0
Nfat5	1	1	1	1
Nfatc1	1	1	1	1
Nfatc2ip	1	1	1	1
Nfatc3	1	1	1	1
Nfatc4	1	0	0	0
Nfe2	1	1	1	1
Nfe2l1	1	1	1	1
Nfe2l2	1	1	1	1
Nfe2l3	1	1	1	1
Nfia	1	1	1	1
Nfib	1	1	1	1
Nfic	0	0	0	0
Nfil3	1	1	1	1
Nfix	1	0	0	1
Nfkb1	1	1	1	1
Nfkb2	1	1	1	1
Nfkbia	1	1	1	1
Nfkbib	1	1	0	1
Nfkbid	1	1	1	0
Nfkbie	1	1	1	1
Nfkbil1	1	1	1	1
Nfkbiz	1	1	1	1
Nfrkb	1	1	1	1
Nfs1	0	0	0	0
Nfu1	1	1	1	1
Nfx1	1	1	1	1
Nfxl1	1	1	1	1
Nfya	1	1	1	1
Nfyb	1	1	1	1
Nfyc	1	1	1	1
Ngdn	1	1	1	1
Ngf	1	0	1	0
Ngfr	1	1	1	1
Ngly1	1	1	1	1
Ngrn	1	0	1	1
Nhej1	0	0	0	0
Nhlrc1	0	0	0	1
Nhlrc2	1	1	1	1
Nhlrc3	1	1	1	1
Nhp2	1	1	1	1
Nhs	1	1	1	1
Nhsl1	1	1	1	1
Nhsl2	1	1	0	1
Nicn1	1	1	1	1
Nid1	1	1	1	1
Nid2	1	1	1	1
Nif3l1	0	0	0	0
Nifk	1	1	1	1
Nim1k	1	1	1	1
Nin	1	1	1	1
Ninj1	1	1	1	1
Ninl	1	1	1	1
Nip7	0	1	0	0
Nipa1	1	1	1	1
Nipa2	1	1	1	1
Nipal3	1	1	1	1
Nipal4	1	1	1	1
Nipbl	1	1	1	1
Nipsnap1	1	1	1	1
Nipsnap3b	1	1	1	1
Nisch	1	1	1	1
Nit1	1	0	0	0
Nit2	1	1	1	1
Nkain1	1	1	1	1
Nkain3	1	1	1	1
Nkain4	1	1	1	1
Nkap	0	0	1	0
Nkapl	1	1	1	1
Nkd1	1	1	1	1
Nkd2	1	1	1	1
Nkiras1	0	0	0	0
Nkiras2	1	1	1	1
Nkrf	1	1	1	1
Nktr	1	1	1	1
Nkx1-2	0	1	0	1
Nkx2-5	0	0	0	0
Nkx2-9	1	1	1	1
Nkx3-1	1	1	1	1
Nkx6-2	1	0	1	1
Nkx6-3	0	0	0	0
Nle1	1	1	1	1
Nlgn2	0	0	0	0
Nlgn3	0	0	0	0
Nlk	1	1	1	1
Nln	1	0	0	1
Nlrc3	0	0	1	1
Nlrc4	0	0	0	0
Nlrp12	0	0	0	0
Nlrp14	0	0	0	0
Nlrp4a	0	0	0	0
Nlrp4f	0	0	0	0
Nlrp5-ps	1	1	1	1
Nlrp9b	0	0	0	0
Nmb	1	0	1	1
Nmd3	1	1	1	1
Nme1	1	1	1	1
Nme2	1	1	1	1
Nme3	1	1	0	0
Nme4	1	0	0	1
Nme5	0	0	0	0
Nme6	1	1	1	1
Nme7	0	0	1	0
Nmi	0	1	1	1
Nmnat1	0	1	0	0
Nmnat2	1	1	1	1
Nmnat3	1	1	1	1
Nmral1	1	0	1	1
Nmrk1	0	0	0	0
Nmt1	1	1	1	1
Nmt2	1	1	1	1
Nnat	0	1	1	1
Nnmt	0	0	0	0
Nnt	1	1	1	1
Noa1	0	0	0	0
Nob1	1	1	1	1
Noc2l	1	1	1	1
Noc3l	1	1	1	1
Noc4l	1	1	1	1
Noct	1	1	1	1
Nod1	1	1	1	1
Nod2	1	1	1	1
Nodal	1	0	1	1
Nog	1	1	1	1
Nol10	1	1	1	1
Nol11	1	1	1	1
Nol12	1	1	1	1
Nol4	1	1	1	1
Nol4l	1	1	1	1
Nol6	1	1	1	1
Nol7	1	1	1	1
Nol8	1	1	1	1
Nol9	1	1	1	1
Nolc1	1	1	1	1
Nom1	1	1	1	1
Nomo1	1	1	1	1
Nono	1	1	1	1
Nop10	1	1	1	1
Nop14	0	0	1	0
Nop16	0	0	0	0
Nop2	1	1	1	1
Nop56	1	1	1	1
Nop58	1	1	1	1
Nop9	1	0	1	1
Nos1	0	0	0	0
Nos1ap	1	1	1	1
Nos2	1	1	1	1
Nos3	1	1	1	1
Nosip	1	0	1	1
Notch1	1	1	1	1
Notch2	1	1	1	1
Notch3	1	1	1	1
Notch4	1	1	1	0
Notum	1	1	1	1
Nov	1	0	1	0
Nova1	1	1	1	1
Nova2	1	1	1	1
Nox4	1	1	1	1
Noxo1	1	0	1	0
Noxred1	0	0	0	0
Npat	1	1	1	1
Npb	0	0	0	0
Npc1	1	1	1	1
Npc2	0	0	0	0
Npcd	1	1	0	1
Npdc1	1	0	0	1
Npepl1	1	1	1	1
Npepps	1	1	1	1
Npff	1	0	0	1
Nphp1	1	0	1	1
Nphp3	1	1	1	1
Nphp4	0	0	0	0
Nphs1	0	0	0	0
Nphs1os	0	0	0	0
Npl	1	0	1	1
Nploc4	1	1	1	1
Npm1	1	1	1	1
Npm2	0	0	0	0
Npm3	1	1	1	1
Npm3-ps1	0	0	0	0
Npnt	1	1	1	1
Nppa	0	0	0	0
Nppb	1	1	1	1
Npr1	1	1	1	1
Npr2	1	1	1	1
Nprl2	0	0	0	0
Nprl3	1	1	1	1
Nptn	1	1	1	1
Nptx1	0	1	1	1
Nptx2	1	1	1	1
Nptxr	1	1	1	1
Npvf	0	0	0	0
Npw	1	1	1	1
Npy	1	1	1	0
Nqo1	1	1	1	1
Nqo2	1	1	1	1
Nr0b1	1	0	0	0
Nr1d1	1	1	1	1
Nr1d2	1	1	1	1
Nr1h2	1	1	1	1
Nr1h3	1	1	1	1
Nr2c1	1	1	1	1
Nr2c2	1	1	1	1
Nr2c2ap	1	1	1	1
Nr2f2	1	1	1	1
Nr2f6	0	0	0	0
Nr3c1	0	0	0	0
Nr3c2	1	1	1	1
Nr4a1	1	1	1	1
Nr4a2	1	1	1	1
Nr5a2	1	1	0	0
Nr6a1	1	1	1	1
Nradd	1	1	1	1
Nrarp	1	1	1	1
Nras	1	1	1	1
Nrbf2	1	1	1	1
Nrbp1	1	1	1	1
Nrbp2	1	0	0	1
Nrcam	1	1	1	1
Nrd1	1	1	1	1
Nrde2	1	1	1	1
Nrep	0	1	1	1
Nrf1	1	1	1	1
Nrg1	1	0	1	1
Nrg2	1	1	1	1
Nrg4	0	0	0	0
Nrgn	1	1	1	1
Nrip1	1	1	1	1
Nrip2	0	0	0	0
Nrip3	1	1	1	1
Nrk	0	1	1	1
Nrm	1	1	1	1
Nrn1l	1	1	1	1
Nron	0	0	0	0
Nrp	0	0	0	0
Nrp1	1	1	1	1
Nrp2	1	1	1	1
Nrros	1	0	0	1
Nrsn2	1	0	0	0
Nrtn	1	1	1	1
Nrxn2	1	1	1	1
Nrxn3	1	1	1	1
Nsa2	0	1	0	1
Nsd1	1	0	0	0
Nsd2	0	0	0	0
Nsd3	0	0	0	0
Nsdhl	0	1	0	0
Nsf	1	1	1	1
Nsfl1c	1	1	1	1
Nsg1	1	1	1	1
Nsg2	1	1	0	1
Nsl1	1	0	1	1
Nsmaf	0	0	0	0
Nsmce1	1	1	1	1
Nsmce2	1	0	1	0
Nsmce3	0	0	0	0
Nsmce4a	1	1	1	1
Nsmf	1	1	1	1
Nsrp1	1	1	1	1
Nsun2	0	0	0	0
Nsun3	1	1	1	1
Nsun4	1	1	1	1
Nsun5	1	1	1	1
Nsun6	1	1	1	1
Nt5c	0	1	0	0
Nt5c2	1	1	1	1
Nt5c3	1	1	1	1
Nt5c3b	1	1	1	1
Nt5dc1	1	1	1	1
Nt5dc2	0	0	0	0
Nt5dc3	1	1	1	1
Nt5e	1	1	1	1
Nt5m	1	1	1	1
Ntan1	1	1	1	1
Ntf3	0	0	0	0
Ntf5	1	0	1	1
Nthl1	0	1	0	0
Ntm	0	0	0	0
Ntmt1	0	0	0	0
Ntn1	1	1	1	1
Ntn3	0	0	0	0
Ntn4	1	0	1	1
Ntpcr	1	1	1	1
Ntrk1	1	0	0	1
Nts	0	0	0	0
Nuak1	1	1	1	1
Nuak2	1	1	1	0
Nub1	1	1	1	1
Nubp1	1	1	1	1
Nubp2	0	0	0	0
Nubpl	1	1	0	1
Nucb1	1	1	1	1
Nucb2	1	1	1	1
Nucks1	1	1	1	1
Nudc	1	1	1	1
Nudcd1	0	0	0	0
Nudcd2	1	1	1	1
Nudcd3	1	1	1	1
Nudt1	1	1	1	1
Nudt10	1	1	1	1
Nudt11	0	1	1	0
Nudt12	1	1	1	1
Nudt13	1	1	1	1
Nudt14	1	1	1	1
Nudt15	0	0	0	0
Nudt16	1	1	1	1
Nudt16l1	1	1	1	1
Nudt17	0	0	1	0
Nudt18	1	1	1	1
Nudt19	1	1	1	1
Nudt2	0	0	0	0
Nudt21	0	0	1	0
Nudt22	0	0	0	0
Nudt3	1	1	1	1
Nudt4	1	1	1	1
Nudt5	1	1	1	1
Nudt6	0	0	0	0
Nudt7	1	1	1	1
Nudt8	1	1	1	1
Nudt9	1	1	1	1
Nuf2	1	1	1	1
Nufip1	0	1	1	1
Nufip2	1	1	1	1
Numa1	1	1	1	1
Numb	1	1	1	1
Numbl	1	1	1	1
Nup107	1	1	1	1
Nup133	1	1	1	1
Nup153	1	1	1	1
Nup155	1	1	1	1
Nup160	0	0	0	0
Nup188	0	0	0	0
Nup205	1	1	1	1
Nup210	1	1	1	1
Nup210l	0	0	0	0
Nup214	1	1	1	1
Nup35	1	1	1	1
Nup37	1	0	1	1
Nup43	1	1	1	1
Nup50	1	1	1	1
Nup54	1	1	1	1
Nup62	1	1	0	1
Nup62cl	1	1	1	0
Nup85	1	1	1	1
Nup88	0	1	1	0
Nup93	1	1	1	1
Nup98	1	1	0	0
Nupl1	1	1	1	1
Nupl2	1	1	1	1
Nupr1	0	0	0	0
Nus1	1	1	1	1
Nusap1	0	0	0	0
Nutf2	1	0	0	0
Nutf2-ps1	0	1	1	1
Nvl	1	1	1	1
Nxf1	1	1	1	1
Nxf3	0	0	0	0
Nxf7	0	0	0	0
Nxn	1	1	1	1
Nxpe2	0	0	0	0
Nxpe3	1	1	1	1
Nxpe4	0	0	0	0
Nxph3	1	1	1	1
Nxph4	1	0	1	0
Nxt1	1	1	1	1
Nxt2	1	1	1	1
Nyap1	1	1	1	1
Nynrin	1	1	1	1
Oaf	1	1	1	1
Oard1	0	0	0	0
Oas1a	0	0	0	0
Oas1c	1	0	0	0
Oas1g	0	0	0	0
Oasl2	0	0	0	0
Oat	1	1	1	1
Oaz1	1	1	1	1
Oaz1-ps	0	0	0	0
Oaz2	1	1	1	1
Obox6	0	0	0	0
Obsl1	1	1	1	1
Ocel1	1	1	1	1
Ociad1	1	1	1	1
Ociad2	0	0	0	0
Ocln	1	1	1	1
Ocrl	0	0	0	0
Odc1	1	1	1	1
Odf2	1	1	1	1
Odf2l	1	1	1	1
Ofd1	0	1	0	0
Ogdh	1	1	1	1
Ogdhl	1	1	1	1
Ogfod1	1	1	0	1
Ogfod2	0	0	0	0
Ogfod3	0	0	0	0
Ogfr	1	1	1	1
Ogfrl1	1	1	1	1
Ogg1	1	1	1	1
Ogn	0	0	0	0
Ogt	1	1	1	1
Oip5	1	1	1	1
Oit3	0	0	1	0
Ola1	1	1	1	1
Olfm1	1	1	1	1
Olfm2	1	1	1	1
Olfml1	0	0	0	0
Olfml2a	1	1	1	1
Olfml2b	1	1	1	1
Olfml3	1	1	1	1
Olfr1372-ps1	0	0	0	0
Olfr1373	0	0	0	0
Olfr1494	0	0	0	0
Olfr1495	0	0	0	0
Olfr178	0	0	0	0
Olfr180	0	0	0	0
Olfr181	0	0	0	0
Olfr183	0	0	0	0
Olfr186	0	0	0	0
Olfr187	0	0	0	0
Olfr190	0	0	0	0
Olfr199	0	0	0	0
Olfr26	0	0	0	0
Olfr267	0	0	0	0
Olfr307	0	0	0	0
Olfr419	0	0	0	0
Olfr543	0	0	0	0
Olfr544	0	0	0	0
Olfr836	0	0	0	0
Olfr837	0	0	0	0
